method,seed,mashup_id,group,positive_count,Recall@5,NDCG@5,MAP@5,Recall@10,NDCG@10,MAP@10
Inductive LightGCN,1,5547,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5559,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5561,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5564,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5565,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5577,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5578,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5579,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5581,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5583,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5585,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5589,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5599,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5600,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5604,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5605,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5609,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5610,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5612,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,5612,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5615,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5616,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5619,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5643,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5648,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5652,Head,16,0.125,0.5087403079104241,0.3333333333333333,0.1875,0.39375843764607193,0.19666666666666666
Inductive LightGCN,1,5652,Middle,3,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5652,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5661,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5663,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5674,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5689,Tail,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5696,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5697,Middle,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
Inductive LightGCN,1,5697,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5712,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5712,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5724,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5725,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5734,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5736,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,5737,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5738,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5739,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5740,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,5742,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,5744,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5744,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5764,Head,2,0.5,0.23719771276929622,0.1,0.5,0.23719771276929622,0.1
Inductive LightGCN,1,5766,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5769,Head,2,1.0,0.8772153153380493,0.75,1.0,0.8772153153380493,0.75
Inductive LightGCN,1,5770,Head,1,0.0,0.0,0.0,1.0,0.3562071871080222,0.16666666666666666
Inductive LightGCN,1,5771,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5778,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5780,Head,2,0.0,0.0,0.0,0.5,0.19342640361727081,0.0625
Inductive LightGCN,1,5781,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5784,Middle,1,0.0,0.0,0.0,1.0,0.3333333333333333,0.14285714285714285
Inductive LightGCN,1,5789,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5793,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,5795,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5801,Head,3,1.0,0.9674679834891693,0.9166666666666666,1.0,0.9674679834891693,0.9166666666666666
Inductive LightGCN,1,5802,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5802,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5807,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5822,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5826,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5835,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5842,Head,2,0.0,0.0,0.0,0.5,0.17723928678404774,0.05
Inductive LightGCN,1,5842,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5850,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5853,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5853,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,5857,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,1,5861,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5863,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5866,Head,2,0.5,0.3065735963827292,0.16666666666666666,0.5,0.3065735963827292,0.16666666666666666
Inductive LightGCN,1,5872,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5873,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5878,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5878,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,5883,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5898,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5900,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5907,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,5909,Head,6,0.3333333333333333,0.4703652827859579,0.27999999999999997,0.6666666666666666,0.6062178429497024,0.36990740740740735
Inductive LightGCN,1,5909,Middle,1,0.0,0.0,0.0,1.0,0.2890648263178879,0.1
Inductive LightGCN,1,5913,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5916,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5918,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5918,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5919,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5921,Head,7,0.2857142857142857,0.5531464700081437,0.4,0.2857142857142857,0.4483039899025303,0.2857142857142857
Inductive LightGCN,1,5921,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5925,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5931,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5933,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.6666666666666666,0.6049306994552042,0.39999999999999997
Inductive LightGCN,1,5936,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,1,5937,Middle,2,0.5,0.23719771276929622,0.1,0.5,0.23719771276929622,0.1
Inductive LightGCN,1,5941,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5952,Head,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,1,5955,Head,5,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5955,Middle,2,0.0,0.0,0.0,1.0,0.4227898344066503,0.22619047619047616
Inductive LightGCN,1,5958,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5960,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5964,Head,6,0.6666666666666666,0.830419897363192,0.71,0.6666666666666666,0.7409096387260823,0.5916666666666667
Inductive LightGCN,1,5966,Head,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,1,5966,Middle,1,0.0,0.0,0.0,1.0,0.3562071871080222,0.16666666666666666
Inductive LightGCN,1,5967,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5974,Head,2,1.0,0.8503449055347546,0.7,1.0,0.8503449055347546,0.7
Inductive LightGCN,1,5974,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5974,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5978,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,5985,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,5989,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5990,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,5991,Head,2,0.5,0.3065735963827292,0.16666666666666666,1.0,0.5,0.29166666666666663
Inductive LightGCN,1,5992,Head,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
Inductive LightGCN,1,5993,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6000,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6001,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6002,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6005,Head,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
Inductive LightGCN,1,6008,Head,3,0.6666666666666666,0.6508205185601091,0.4666666666666666,1.0,0.7988614740430418,0.5916666666666667
Inductive LightGCN,1,6010,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6017,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6025,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6028,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6042,Head,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
Inductive LightGCN,1,6046,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6047,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6059,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6059,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,6066,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,6076,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6083,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6087,Head,5,0.4,0.5087403079104241,0.3333333333333333,0.6,0.6217937096682962,0.419047619047619
Inductive LightGCN,1,6088,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6089,Head,5,0.8,0.830419897363192,0.71,1.0,0.9284591831945489,0.8099999999999999
Inductive LightGCN,1,6095,Head,4,1.0,0.9047172294870751,0.8041666666666667,1.0,0.9047172294870751,0.8041666666666667
Inductive LightGCN,1,6102,Head,4,0.5,0.44149241373678083,0.29166666666666663,0.5,0.44149241373678083,0.29166666666666663
Inductive LightGCN,1,6116,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6121,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6123,Head,3,0.6666666666666666,0.5307212739772434,0.38888888888888884,0.6666666666666666,0.5307212739772434,0.38888888888888884
Inductive LightGCN,1,6129,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6130,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6142,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6145,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6148,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6155,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,6158,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6160,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,1,6168,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6174,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6178,Middle,1,0.0,0.0,0.0,1.0,0.3010299956639812,0.1111111111111111
Inductive LightGCN,1,6179,Head,3,0.0,0.0,0.0,0.3333333333333333,0.16716045496620227,0.05555555555555555
Inductive LightGCN,1,6194,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Inductive LightGCN,1,6205,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6218,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6222,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6227,Head,2,0.5,0.3065735963827292,0.16666666666666666,1.0,0.4911492931622974,0.2777777777777778
Inductive LightGCN,1,6228,Head,1,1.0,0.38685280723454163,0.2,1.0,0.38685280723454163,0.2
Inductive LightGCN,1,6228,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6229,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,1.0,0.7461976723150332,0.5074074074074074
Inductive LightGCN,1,6230,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6232,Head,1,0.0,0.0,0.0,1.0,0.3562071871080222,0.16666666666666666
Inductive LightGCN,1,6236,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6239,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6246,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6254,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6255,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6265,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6269,Head,5,0.4,0.5531464700081437,0.4,0.4,0.5531464700081437,0.4
Inductive LightGCN,1,6273,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6276,Head,5,0.4,0.5087403079104241,0.3333333333333333,0.6,0.6067795937417813,0.3933333333333333
Inductive LightGCN,1,6292,Head,3,1.0,0.7328286204777911,0.6388888888888888,1.0,0.7328286204777911,0.6388888888888888
Inductive LightGCN,1,6298,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6301,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6305,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6312,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6313,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,6318,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6319,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
Inductive LightGCN,1,6332,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6334,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6335,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6335,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,6335,Tail,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
Inductive LightGCN,1,6343,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6346,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6348,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6351,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6358,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6359,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6361,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6361,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6362,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6364,Head,5,0.6,0.7227265726449519,0.6,0.6,0.7227265726449519,0.6
Inductive LightGCN,1,6365,Head,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,1,6368,Head,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
Inductive LightGCN,1,6374,Head,4,0.5,0.5585075862632192,0.375,0.75,0.6975637657739948,0.5
Inductive LightGCN,1,6374,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6387,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6390,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6393,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6394,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6396,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6397,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6399,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6401,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6403,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6404,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6407,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,6408,Head,2,0.5,0.3065735963827292,0.16666666666666666,0.5,0.3065735963827292,0.16666666666666666
Inductive LightGCN,1,6410,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6413,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,6415,Head,2,1.0,0.6934264036172708,0.5833333333333333,1.0,0.6934264036172708,0.5833333333333333
Inductive LightGCN,1,6421,Head,2,0.0,0.0,0.0,0.5,0.21840743681816419,0.08333333333333333
Inductive LightGCN,1,6421,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6430,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6432,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6434,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,6438,Head,3,1.0,0.8854598815714874,0.7555555555555555,1.0,0.8854598815714874,0.7555555555555555
Inductive LightGCN,1,6447,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6453,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,6472,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6476,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6477,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6482,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6488,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6506,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,1,6511,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,6517,Head,8,0.25,0.48522855511632257,0.3,0.25,0.361879195385413,0.1875
Inductive LightGCN,1,6517,Middle,3,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6517,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6521,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6521,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6522,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6534,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,6536,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6537,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6540,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6542,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6543,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6543,Middle,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
Inductive LightGCN,1,6555,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6557,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,6558,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,6576,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6578,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6602,Head,12,0.25,0.6992148198508501,0.55,0.3333333333333333,0.5199967979955745,0.3194444444444445
Inductive LightGCN,1,6602,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6602,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6606,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6606,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6606,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6610,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6611,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6617,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6635,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6640,Head,2,0.5,0.6131471927654584,0.5,1.0,0.7903864795495061,0.6
Inductive LightGCN,1,6648,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6651,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6652,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6654,Head,4,0.5,0.5855700749881525,0.41666666666666663,0.5,0.5855700749881525,0.41666666666666663
Inductive LightGCN,1,6662,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,1.0,0.9217868789962071,0.8095238095238094
Inductive LightGCN,1,6674,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6676,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6676,Middle,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,1,6678,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6679,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6680,Head,1,0.0,0.0,0.0,1.0,0.2890648263178879,0.1
Inductive LightGCN,1,6683,Head,1,1.0,0.38685280723454163,0.2,1.0,0.38685280723454163,0.2
Inductive LightGCN,1,6684,Head,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,1,6685,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6686,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6688,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6693,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6697,Head,1,0.0,0.0,0.0,1.0,0.31546487678572877,0.125
Inductive LightGCN,1,6718,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,6718,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6725,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,1,6742,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,1,6742,Tail,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,1,6749,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,1,6757,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
