method,mashup_id,group,positive_count,Recall@5,NDCG@5,MAP@5,Recall@10,NDCG@10,MAP@10
Graph+BGE,893,Head,3,0.3333333333333333,0.41154645433712606,0.27777777777777773,0.4444444444444444,0.46089343949810363,0.3055555555555555
Graph+BGE,896,Head,1,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.2222222222222222
Graph+BGE,901,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,904,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,905,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7718216255952429,0.7083333333333334
Graph+BGE,908,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,920,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,920,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,928,Head,4,0.5,0.6026075295697123,0.4444444444444444,0.75,0.7291820224489015,0.554398148148148
Graph+BGE,928,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,928,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,931,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,955,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,958,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,959,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,961,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,962,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,962,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,972,Head,2,0.6666666666666666,0.6167816351782515,0.48333333333333334,0.8333333333333334,0.6849091010410803,0.530952380952381
Graph+BGE,975,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,979,Head,3,0.4444444444444444,0.536647841522939,0.38888888888888884,0.7777777777777777,0.6869323028167998,0.48981481481481476
Graph+BGE,979,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,982,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,984,Head,3,0.2222222222222222,0.31285248401517096,0.2222222222222222,0.3333333333333333,0.36499456468436614,0.23809523809523805
Graph+BGE,985,Head,3,0.2222222222222222,0.19738794064391016,0.1111111111111111,0.3333333333333333,0.24260526512139272,0.13333333333333333
Graph+BGE,995,Head,2,1.0,0.6703011090794598,0.5388888888888889,1.0,0.6703011090794598,0.5388888888888889
Graph+BGE,1001,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1002,Head,1,0.6666666666666666,0.5436432511904858,0.5,1.0,0.6399981932964485,0.5333333333333333
Graph+BGE,1003,Head,2,1.0,0.9732402630493958,0.9444444444444443,1.0,0.9732402630493958,0.9444444444444443
Graph+BGE,1008,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1019,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1027,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1041,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1043,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1045,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1046,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
Graph+BGE,1065,Head,2,0.8333333333333334,0.8442893273045486,0.7777777777777777,1.0,0.9170918062439366,0.8333333333333334
Graph+BGE,1068,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,1069,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,1080,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1087,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1088,Head,2,0.3333333333333333,0.2579018714896944,0.16666666666666666,0.5,0.33070435042908247,0.19444444444444445
Graph+BGE,1093,Head,2,1.0,0.9464805260987917,0.8888888888888888,1.0,0.9464805260987917,0.8888888888888888
Graph+BGE,1095,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1097,Head,3,0.1111111111111111,0.06051393084578422,0.022222222222222223,0.3333333333333333,0.16145140697866756,0.06296296296296296
Graph+BGE,1104,Head,2,1.0,0.8710490642551528,0.8055555555555555,1.0,0.8710490642551528,0.8055555555555555
Graph+BGE,1107,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1109,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1111,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,1112,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1113,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1115,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1120,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1121,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1124,Head,3,0.5555555555555555,0.6040169570231215,0.4444444444444444,0.5555555555555555,0.6040169570231215,0.4444444444444444
Graph+BGE,1132,Head,5,0.3333333333333333,0.3878496552211849,0.2388888888888889,0.4000000000000001,0.42052941716497055,0.2522222222222222
Graph+BGE,1132,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1135,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1139,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1146,Head,3,0.5555555555555555,0.5189486513649305,0.39074074074074067,1.0,0.7150020268335634,0.5252645502645502
Graph+BGE,1148,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1149,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,1150,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1152,Head,3,0.5555555555555555,0.6148609625267317,0.46296296296296297,0.6666666666666666,0.6705811141821325,0.5
Graph+BGE,1153,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1156,Head,2,0.3333333333333333,0.40876479517697223,0.3333333333333333,0.5,0.476892261039801,0.35714285714285715
Graph+BGE,1157,Head,4,0.4166666666666667,0.41543412958024334,0.2638888888888889,0.5,0.4546061644990524,0.2824074074074074
Graph+BGE,1157,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1158,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1159,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,1165,Head,1,0.6666666666666666,0.27250978843597823,0.15,0.6666666666666666,0.27250978843597823,0.15
Graph+BGE,1166,Head,2,0.3333333333333333,0.40876479517697223,0.3333333333333333,0.5,0.4702900274368283,0.35185185185185186
Graph+BGE,1167,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1169,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,1173,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1175,Head,2,0.6666666666666666,0.7420981285103055,0.6666666666666666,0.8333333333333334,0.8102255943731342,0.7142857142857143
Graph+BGE,1178,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,1179,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1184,Head,2,1.0,0.7660673132760413,0.6222222222222222,1.0,0.7660673132760413,0.6222222222222222
Graph+BGE,1187,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1189,Head,1,0.6666666666666666,0.420619835714305,0.3333333333333333,1.0,0.5169747778202677,0.3666666666666667
Graph+BGE,1196,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1201,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1204,Head,2,0.8333333333333334,0.7891926078138524,0.6666666666666666,0.8333333333333334,0.7891926078138524,0.6666666666666666
Graph+BGE,1207,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1208,Head,2,1.0,0.9732402630493958,0.9444444444444443,1.0,0.9732402630493958,0.9444444444444443
Graph+BGE,1208,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1216,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1221,Head,3,0.6666666666666666,0.4913340728120145,0.3222222222222222,0.6666666666666666,0.4913340728120145,0.3222222222222222
Graph+BGE,1224,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777778,0.7142857142857143
Graph+BGE,1241,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1248,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1250,Head,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Graph+BGE,1255,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1260,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1260,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1267,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1273,Head,2,0.8333333333333334,0.8710490642551528,0.8333333333333334,1.0,0.9438515431945408,0.8888888888888888
Graph+BGE,1277,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Graph+BGE,1281,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1282,Head,6,0.05555555555555555,0.04373502583744726,0.013333333333333334,0.2222222222222222,0.140393217306071,0.051455026455026455
Graph+BGE,1285,Head,2,1.0,0.9590717717793499,0.9166666666666666,1.0,0.9590717717793499,0.9166666666666666
Graph+BGE,1306,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,1306,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1311,Head,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,0.6666666666666666,0.24768666478085458,0.12222222222222223
Graph+BGE,1320,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1341,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,1343,Head,2,0.5,0.5109559939712153,0.3888888888888889,0.8333333333333334,0.6435589277064676,0.4781746031746032
Graph+BGE,1346,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1348,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1351,Head,2,0.8333333333333334,0.7420981285103055,0.6388888888888888,1.0,0.8149006074496935,0.6944444444444443
Graph+BGE,1355,Head,3,0.3333333333333333,0.41154645433712606,0.27777777777777773,0.3333333333333333,0.41154645433712606,0.27777777777777773
Graph+BGE,1356,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1357,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1362,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1381,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1382,Head,2,1.0,0.7838702469588806,0.6333333333333333,1.0,0.7838702469588806,0.6333333333333333
Graph+BGE,1391,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1395,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1399,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1399,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1399,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1401,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1426,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1426,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1428,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777778,0.7142857142857143
Graph+BGE,1430,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1430,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1434,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1436,Head,3,0.7777777777777778,0.5490663444976449,0.42777777777777776,0.8888888888888888,0.5984133296586225,0.45555555555555555
Graph+BGE,1464,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,1468,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1480,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1484,Head,2,0.8333333333333334,0.8442893273045486,0.7777777777777777,1.0,0.9170918062439366,0.8333333333333334
Graph+BGE,1489,Head,2,0.8333333333333334,0.6922130970218904,0.5888888888888889,1.0,0.7512928592832396,0.6222222222222221
Graph+BGE,1493,Head,2,1.0,0.8746835066679459,0.8166666666666668,1.0,0.8746835066679459,0.8166666666666668
Graph+BGE,1505,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1507,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1515,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1527,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1528,Head,2,0.5,0.5377157309218195,0.4166666666666667,0.5,0.5377157309218195,0.4166666666666667
Graph+BGE,1528,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1532,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1534,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1538,Head,2,0.6666666666666666,0.5900218982276474,0.45555555555555555,1.0,0.7219041394283847,0.5444444444444444
Graph+BGE,1540,Head,2,1.0,0.6906358514324024,0.5527777777777777,1.0,0.6906358514324024,0.5527777777777777
Graph+BGE,1544,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,1549,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,1554,Head,2,0.6666666666666666,0.5848102102253662,0.5,1.0,0.714462908348051,0.5608465608465608
Graph+BGE,1555,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1558,Head,2,1.0,0.8568805729851068,0.8055555555555555,1.0,0.8568805729851068,0.8055555555555555
Graph+BGE,1560,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1567,Head,2,0.5,0.6131471927654584,0.5,0.8333333333333334,0.7337521872866638,0.5703703703703704
Graph+BGE,1586,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1588,Head,3,0.6666666666666666,0.7340357821668491,0.611111111111111,0.7777777777777777,0.7792531066443318,0.6444444444444444
Graph+BGE,1591,Head,2,1.0,0.8442893273045486,0.75,1.0,0.8442893273045486,0.75
Graph+BGE,1597,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1598,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1599,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1606,Head,2,0.5,0.5109559939712153,0.3888888888888889,0.6666666666666666,0.5724812262310713,0.4259259259259259
Graph+BGE,1610,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1612,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1617,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1622,Head,9,0.1851851851851852,0.3849056101021478,0.21999999999999997,0.2222222222222222,0.291464335307384,0.1361111111111111
Graph+BGE,1622,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1622,Tail,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,1623,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1632,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1633,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1636,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1639,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1650,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1652,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1660,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1682,Head,2,1.0,0.9732402630493958,0.9444444444444443,1.0,0.9732402630493958,0.9444444444444443
Graph+BGE,1685,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1687,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1690,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1692,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1693,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1695,Head,1,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.2222222222222222
Graph+BGE,1701,Head,2,0.6666666666666666,0.5668966036898364,0.43333333333333335,0.8333333333333334,0.6396990826292245,0.4888888888888889
Graph+BGE,1703,Head,3,0.4444444444444444,0.4720603851829102,0.3222222222222222,0.7777777777777778,0.6187667754905656,0.430952380952381
Graph+BGE,1704,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1712,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1720,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1726,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1727,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1734,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1738,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1772,Head,2,0.5,0.4878306994334043,0.3666666666666667,0.5,0.4878306994334043,0.3666666666666667
Graph+BGE,1777,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,1787,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1813,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1833,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1840,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1847,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,1849,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1856,Head,1,0.6666666666666666,0.5436432511904858,0.5,0.6666666666666666,0.5436432511904858,0.5
Graph+BGE,1857,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1858,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1859,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1860,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1864,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1866,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1869,Head,2,0.6666666666666666,0.7420981285103055,0.6666666666666666,1.0,0.8764258397095497,0.7592592592592592
Graph+BGE,1883,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1888,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1893,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1894,Head,1,0.6666666666666666,0.2579018714896944,0.13333333333333333,0.6666666666666666,0.2579018714896944,0.13333333333333333
Graph+BGE,1899,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,1905,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1908,Head,2,0.8333333333333334,0.7688578654609097,0.7222222222222222,0.8333333333333334,0.7688578654609097,0.7222222222222222
Graph+BGE,1918,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1920,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7854023957026741,0.7222222222222222
Graph+BGE,1921,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1927,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1937,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1938,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1939,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1940,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,1948,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1950,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1956,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1960,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,1963,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1964,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,1972,Head,1,0.6666666666666666,0.420619835714305,0.3333333333333333,1.0,0.5317309468254161,0.38095238095238093
Graph+BGE,1988,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,1989,Head,2,0.8333333333333334,0.8033610990838985,0.6944444444444443,0.8333333333333334,0.8033610990838985,0.6944444444444443
Graph+BGE,2009,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,2011,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,2012,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,2022,Head,2,0.8333333333333334,0.7891926078138524,0.6666666666666666,1.0,0.8507178400737084,0.7037037037037037
Graph+BGE,2030,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,2031,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,2058,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,2059,Head,2,0.6666666666666666,0.6399069297160626,0.5277777777777778,1.0,0.7671141578402404,0.6087301587301587
Graph+BGE,2064,Head,2,0.6666666666666666,0.6922130970218904,0.5666666666666667,0.8333333333333334,0.7537383292817466,0.6037037037037037
Graph+BGE,2069,Head,4,0.5833333333333334,0.6552613879711252,0.5,0.6666666666666666,0.6986369490813588,0.5357142857142857
Graph+BGE,2075,Head,2,0.5,0.6131471927654584,0.5,0.8333333333333334,0.7367024228992313,0.5750000000000001
Graph+BGE,2082,Head,4,0.5833333333333334,0.5455608129109439,0.3958333333333333,0.75,0.6382649325847943,0.4791666666666667
